REFID	TITLE	SUBTITLE	AUTHORS	COVER	YEAR1STPUB
17780	Revolutionary Priest	The Complete Writings & Messages of Camilo Torres	Gerassi, John	BC17780s-RevolutionaryPriest.jpg	1971
17781	A Revolutionary Socialist Manifesto	An open letter to the Party	Kuron, Jacek; Modzelewski, Karol	BC17781s-Manifesto.jpg	1964
17782	Revolutionary Soviet Film Posters		Ferm, Alan; Mildred, Constantine	BC17782s-RevolutionaryPosters.jpg	1974
17785	The Rich and the Super-Rich		Lundberg, Ferdinand	BC17785s-RichSuperRich.jpg	1968
17788	The Rip-Off Book		Santoro, Victor	BC17788-RipOff.jpg	1984
17789	The Rip-Off Book Volume 2		Santoro, Victor	BC17789-Ripoff.jpg	1986
17791	The Rise and Fall of the Third Reich	A History of Nazi Germany	Shirer, William L.	BC17791s-RiseFallThirdReich.jpg	1960
17793	The Rise of the Working Class		Kuczynski, Jurgen	BC17793s-TheRise2.jpg	1967
17796	River Life		Pritchett, Robert	BC17796-RiverLife.jpg	1979
17802	Rivers of Blood, Years of Darkness		Conot, Robert	BC17802s-RiversofBlood.jpg	1967
17803	The Road to Confederation	The Emergence of Canada 1863-1867	Creighton, Donald	BC17803s-RoadToConfederation.jpg	1964
17810	Robert's Rules of Order		Robert, General Henry W.	BC17810s-RobertsRuleOfOrder.jpg	
17812	Robinson Crusoe		Defoe, Daniel	BC17812s-RobinsonCrusoe.jpg	
17813	Rock Dreams	Under the Boardwalk	Peellaert, Guy; Cohn, Nik	BC17813s-RockDreams.jpg	1973
17814	Rocks and Minterals	A Guide to Minerals, Gems, and Rocks	Zim, Herbert S.; Shaffer, Paul R.	BC17814s-RocksMinerals.jpg	1957
17823	Romantic Poets	Blake to Poe	Auden, W.H,; Person, Norman Holmes (ed.)	BC17823s-RomanticPoets.jpg	1950
17830	Rosa Luxemburg Speaks		Waters, Mary Alice	BC17830-RosaSpeaks.jpg	
17832	Rousseau and Revolution	The Story of Civilization: Part X	Durant, Will and Ariel	BC17832s-Rousseau.jpg	1967
17834	The Royal Family Pop-Up Book		Montague-Smith, Patrick	BC17834s-RoyalFamily.jpg	1984
17841	Der Runde Bogen	Die Blauen B#cher	Heckel, Adolf	BC17841s-RundeBogen.jpg	1952
17845	Rural Routes	Exploring the Back Roads of Saugeen Country	Wegg, Telfer	BC17845-RuralRoutes.jpg	1994
17853	Russia in Revolution 1900-1930		Salisbury, Harrison E.	BC17853s-RussianRevolution.jpg	1978
17854	The Russian Revolution		Luxemburg, Rosa	BL0595-Rosaluxemburg3W.jpg	1918
17856	A Safe Place	Laying the Groundwork of Psychotherapy	Havens, Leston	BC17856s-SafePlace.jpg	1989
17860	Sailing the Farm	A survival guide to homesteading on the ocean	Neumayer, Ken	BC17860-SailingFarm.jpg	1981
17862	The St. Lawrence Valley	The Illustrated Natural History of Canada	Lefoli, Ken	BC17862s-StLawrenceValley.jpg	1970
17867	Sales Team Management in a Week		Newton, Andrea	BC17867-SalesTeam.jpg	2002
17871	SandM	Studies in Sadomasochism	Weinberg, Thomas; Kamel, G.W. Levi (eds.)	BC17871-SandM.jpg	1983
17875	The Satanic Verses		Rushdie, Salman	BC17875s-SatanicVerses.jpg	1992
17880	Say It with Presentations	How to Design and Deliver Successful Business Presentations	Zelazny, Gene	BC17880-SayWithPresent.jpg	1999
17881	Scarborough			BC17881s-Scarborough.jpg	
17883	Schachaufgaben		Dufresne, Jean	BC17883s-Schachaufgaben.jpg	1887
17885	Scholarly Reporting in the Humanities		McKeen  Wiles, Roy	BC17885-ScholarlyReporting.jpg	1951
17890	Schule und Fabrik	Internationale Marxistische Discussion 30	Gorz, Andre (ed.)	BC17890s-GorzSchuleFabrik.jpg	1972
17900	Screen Printing		Birkner, Heinrich	BC17900-ScreenPrinting.jpg	1968
17908	Second Book of Chess	The Nine Bad Moves (and How to Avoid Them)	Reinfeld, Fred	BC17908s-ChessBadMoves.jpg	1953
17909	Second Nature	The Animal-Rights Controversy	Herscovici, Alan	BC17909-AnimalControversy.jpg	1984
17910	The Second Sex		Beauvoir, Simone de	BC17910-SecondSex.jpg	1953
17914	The Secret Ring	Freud's Innter Circle and the Politics of Psychoanalysis	Grosskurth, PHyllis	BC17914s-SecretRing.jpg	1991
17917	Secrets of the Super Net Searchers	The Reflections, Revelations and Hard-Won Wisdom of 35 of the World's Top Internet Researchers	Basch, Reva	BC17917-SecretsSuperNet.jpg	1996
17918	Secrets of the Super Searchers	The Accumulated Wsidom of 23 of the World's Top Online Searchers	Basch, Reva	BC17918-SecretsSuperSearch.jpg	1993
17919	The Secular City		Cox, Harvey	BC17919s-SecularCity.jpg	1968
17923	Selected Correspondence		Marx, Karl, Engels, Friedrich	BL3888s-Marx_and_Engels.jpg	
17925	Selected Poems		Brecht, Bertolt	BC17925-SelectedPoems.jpg	1947
17926	Selected Poems		Eliot, T.S.	BC17926s-TSEliotSelected.jpg	
17933	Selected Short Stories		Wells, H.G.	BC17933s-SelectedShort.jpg	
17934	Selected Works	Volume 1	Marx, Karl; Engels, Frederick	BC17934s-MESelected1.jpg	1969
17935	Selected Works	Volume 2	Marx, Karl; Engels, Frederick	BC17935s-MESelected2.jpg	1969
17942	Selected Writings in Sociology and Social Philosophy		Marx, Karl	BC17942s-MarxSelected.jpg	
17944	Selections from the Prison Notebooks		Gramsci, Antonio	BC17944-PrisonNotebooks.jpg	1951
17949	Self-Working Mental Magic	67 Foolproof Mind-reading Tricks	Fulves, Karl	BC17949s-SelfWorking.jpg	1979
17955	The Sensuous Man		M	BC17955s-SensuousMan.jpg	1971
17956	Servants of God and Masters of Men?	The Story of Capuchin Mission in Amazonia	Bonilla, Victor Daniel	BC17956s-ServantsofGod.jpg	1972
17957	Setting the Table	An Anthology of Community Stories	Chandler, Joan	BC17957-SettingTheTable.jpg	2005
17963	Sex and Yoga		Phelan, Nancy; Volin, Michael	BC17963s-SexYoga.jpg	1967
17964	The Sex Book		Goldstein, M.; Haeberle, E.; McBride, W.	BC17964s-SexBook.jpg	
17965	Sex Can Be An Art		Cooke, Charles E.; Ross, Eleanore	BC17965s-SexCanBeArt.jpg	1964
17966	Sex in History		Tannahill, Reay	BC17966-SexHistory.jpg	1980
17969	Sex Perfection		von Urban, Rudolf	BC17969s-SexPerfection.jpg	1952
17971	Sex Work	Writings by Women in the Sex Industry	Delacoste, Frederique; Alexander, Priscilla	BC17971s-SexWork.jpg	1987
17972	Sex-Pol	Essays 1929-1934	Reich, Wilhelm; (Baxandall, Lee, ed.)	BC17972-Sexpol.jpg	1934
17974	Sexual Behavior in the Human Female		Kinsey, Alfred C.; Pomeroy, Wardell B.	BC17974s-SexualBehavFemale.jpg	1953
17975	Sexual Life in England	A comprehansive survey of English morals	Bloch, Dr. Ivan	BC17975s-SexualLifeEngland.jpg	1958
17976	The Sexual Life of Catherine M.		Millet, Catherine	BC17976-CatherineM.jpg	2001
17978	Sexual Politics		Millett, Kate	BC17978-SexualPolitics.jpg	1971
17981	The Sexual Revolution	Toward a Self-Governing Character Structure	Reich, Wilhelm	BC17981s-SexualRevolution.jpg	1930
17982	The Sexual Struggle of Youth		Reich, Wilhelm	BC17982-SexualStruggleY.jpg	1931
17984	Sexuality and Class Struggle		Reiche, Reimut	BC17984s-ReicheSexualityStruggle.jpg	1968
17991	Shared Intimacies	Women's Sexual Experiences	Barbarch, Lonnie; Levine, Linda	BC17991s-SharedIntimacies.jpg	1980
17992	She Came to Stay		Beauvoir, Simone de	BC17992s-SheCametoStay.jpg	
17995	Sherlock Holmes of Baker Street	A Life of the World's First Consulting Detective	Baring-Gould, William S.	BC17995s-HolmesBakerSt.jpg	1952
17998	Sherlock Holmes	The Man and His World	Keating, H.R.F.	BC17998s-SherlockHolmes.jpg	1979
18000	The Ship's Cat		Aldridge, Alan; Adams, Richard	BC18000s-ShipsCat.jpg	1977
18002	The Short Happy Walks of Max MacPherson		Bruce, Harry	BC18002s-ShortHappyWalks.jpg	1968
18003	A Short History of Canada		Morton, Desmond	BC18003s-ShortStoryHistory.jpg	1983
18004	A Short History of Russia		Charques, R. D.	BC18004s-ShortHistoryRussia.jpg	1956
18006	The Siege of the Villa Lipp	(first published as Send No More Roses)	Ambler, Eric	BC18006s-TheSiege.jpg	
18008	Signal: Years of Triumph 1940-42	Hitler's Wartime Picture Magazine	Mayer, S.L.	BC18008-NaziSignal.jpg	1978
18009	Silent Spring		Carson, Rachel	BC18009-SilentSpring.jpg	1962
18014	SIN-A-RAMA	Sleaze Sex Paperbacks of the Sixties		BC18014-Sinarama.jpg	2005
18020	Sixth Book of Chess	How to Fight Back	Reinfeld, Fred	BC18020s-ChessFightBack.jpg	1955
18022	The Skeptical Business Searcher	The Information Advisor's Guide to Evaluating Web Data, Sites and Sources	Berkman, Robert	BC18022-SkepticalBusiness.jpg	2004
18030	Smallwood	The Unlikely Revolutionary	Gwyn, Richard	BC18030s-Smallwood.jpg	1968
18033	Snapshot		Barnes, Linda	BC18033s-Snapshot.jpg	
18034	SNCC	The New Abolitionists	Zinn, Howard	BC18034s-SNCC.jpg	1964
18038	The Social Credit Movement in Alberta		Irving, John A.	BC18038s-SocialCredit.jpg	1959
18039	Social France at the Time of Philip Augustus		Luchaire, Achille	BC18039s-SocialFrance.jpg	1912
18041	Social Origins of Dictatorship and Democracy	Lord and Peasant in the Making of the Modern World	Moore, Jr., Barrington	BC18041s-SocialOrigins.jpg	1967
18045	Socialism and the New Life	The Personal and Sexual Politics of Edward Carpenter and Havelock Ellis	Rowbothan, Sheila; Weeks, Jeffrey	BC18045s-SocialismNewLife.jpg	1977
18047	Socialism in One Country 1924-1926	Volume 1	Carr, Edward Hallett	BC18047s-SocialismCountry.jpg	1958
18052	Society and Democracy in Germany		Dahrendorf, Ralf	BC18052s-SocietyDemrocacy.jpg	1965
18062	Solidarite enchainee	Pour une interpretation des luttes en Pologne, 1980 - 1981	Reeves, Charles	BC18062s-Solidariteench.jpg	1981
18066	Some Historical Perspectives on Canadian Agrarian Political Movements	The Ontario Origins of Agrarian Criticism of Canadian Industrial Society	Hann, Russel	BC18066s-AgrarianMovements.jpg	1971
18070	A Song of Stone		Banks, Iain	BC18070s-SongofStone.jpg	1997
18084	The Sorrows of Young Werther	And Selected Writings	Goethe, Johann Wolfgang von	BC18084s-TheSorrows.jpg	
18096	The Spanish Civil War		Thomas, Hugh	BC18096-SpanishCivilWar.jpg	1961
18097	The Spanish Labyrinth	An Account of the Social and Political background of the Spanish Civil War	Brenan, Gerald	BC18097-SpanishLabryinth.jpg	1943
18098	Special Places	The Changing Ecosystems of the Toronto Region	Roots, Betty I., Chant, Donald A., Heidenreich, Conred E.	BC18098-SpecialPlaces.jpg	1999
18104	Spooks	The Haunting of America - The Private Use of Secret Agents	Hougan, Jim	BC18104s-Spooks.jpg	1978
18105	The Sport of Judo		Kobayasm, Kiyoshi; Sharp, Harold E.	BC18105s-SportofJudo.jpg	1956
18108	Spuren suchen		Kinter Kock Thiele	BC18108-SpurenSuchen.jpg	1985
18111	Stackwall	How to build it		BC18111s-Stackwall.jpg	1977
18113	Stalking the Feature Story		Ruehlmann, William	BC18113-StalkFeatureStory.jpg	1977
18118	Standards of Practice for Counsellors			BC18118s-StandardsofPractice.jpg	2001
18119	Standing Fast		Swados, Harvey	BC18119s-StandingFast.jpg	1970
18122	Stars	A Guide to the Constellations, Sun, Moon, Planets and Other Features of the Heavers	Zim, Herbert S.; Baker, Robhert H.	BC18122s-GoldenStars.jpg	1951
18123	Start and Run a Consulting Business	Understand why people will pay for your opinion. Convert your Knowledge into income	Gray, Douglas, BA, LLB	BC18123s-ConsultingBusiness.jpg	1985
18126	The Stash Book	How to Hide Your Valuables	Hjersman, Peter	BC18126-StashBook.jpg	1978
18127	The State and Revolution		Lenin, V. I.	BC18127-StateAndRevolution.jpg	1917
18130	The State in Global Perspective		Kazancigil, Ali; (Ed.)	BC18130s-TheStateInGlobal.jpg	1986
18134	Steel Strike	Hamilton 1946	Stone, Ken	BC18134s-Steelstrike.jpg	
18135	The Stein & Day Handbook of Magic		Kaye, Marvin	BC18135s-HandbookofMagic.jpg	
18138	Steps to an Ecology of Mind		Bateson, Gregory	BC18138s-EcologyofMind.jpg	1972
18140	11 Steps To Survival	Emergency Measures Organization		BC18140-StepstoSurvival.jpg	1961
18143	Stilkunde	Von der Antike bis zur Gegenwart	Hatje, Ursula	BC18143s-StilKunde.jpg	1963
18145	Stones from the River		Hegi, Ursula	BC18145s-StonesRiver.jpg	1994
18150	The Story of English		McCrum, Robert,  Cran, William,  MacNeil, Robert	BC18150-StoryofEnglish.jpg	1992
18151	The Story of Fabian Socialism		Cole, Margaret	BC18151s-StoryFabianSocialism.jpg	1961
18153	The Story of O		Reage, Pauline	BC18153-StoryofO.jpg	
18154	The Story of O Comic Book	Volume 1	Reage, Pauline; Crepax, Guido	BC18154-StoryofOComic.jpg	
18155	The Story of O Comic Book	Volume 3	Crepax, Guido	BC18155-StoryofOComic3.jpg	1991
18156	Strange Empire	Louis Riel and the Metis People	Howard, Joseph	BC18156s-StrangeEmpire.jpg	1974
18157	Strategic Marketing for Not-for-Profit organizations	Program and resource development	Lauffer, Armand	BC18157-StrategicMarketing.jpg	1984
18159	Strategy		Liddell Hart, B. H.	BC18159s-Strategy.jpg	1954
18169	The Struggle Against Fascism in Germany		Trotsky, Leon	BC18169-StruggleAgainst.jpg	
18173	Der Struwwelpeter	oder lustige Geschicten und drollige Bilder f#r Kinder von 3 bis 6 Jahren	Hoffman, Dr. Heinrich	BC18173s-Struwwelpeter.jpg	
18174	Student as Nigger		Farber, Jerry	BC18174s-StudentasNigger.jpg	
18175	Student Power and the Canadian Campus		Reid, Tim; Reid, Julyan	BC18175s-StudentPower.jpg	1969
18176	Student Protest	The Student Radical in Search of issues....or, please don't shoot the Piano Player	McGuigan, Gerald F.	BC18176s-StudentProtest.jpg	1968
18179	Studies in Revolution	The Ideological Origins of the European Revolutionary Movement	Carr, E.H.	BC18179s-StudiesRevolution.jpg	1950
18180	Studies in the Development of Capitalism		Dobb, Maurice M.A.	BC18180s-StudiesCapitalism.jpg	1947
18181	Studies on Marx and Hegel		O'Neill, John (ed.)	BC18181s-StudiesOnMarx.jpg	1969
18183	Study No. 22	Task Force on Labour Relations	Jamieson, Stuart Marshall	BC18183s-TimesofTrouble.jpg	1971
18186	Submarine Dead Ahead!		Goldberg, Kim	BC18186s-DeadAhead.jpg	1991
18187	The Suburban Nation	The Rise of Sprawl and the Decline of the American Dream	Duany, Andres; Plater-Zyberk; Elizabeth, Speck, Jeff	BC18187-SuburbanNation.jpg	2000
18189	Successful Negotiating Skills For Women		Ilich, John; Schindler-Jones, Barbara	BC18189-NegotiatingWomen.jpg	1981
18190	Suchbild	#ber Meinen Vater	Meckel, Christoph	BC18190s-MerkelSuchbild.jpg	1980
18192	The Summer Before the Frost	Solidarity in Poland	Potel, Jean-Yves	BC18192s-SummerBeforeFrost.jpg	1981
18194	Sunset Ideas for Storage	Cabinets, Closets, Bookshelves	Williams Zimmerman, Maureen (ed.)	BC18194s-Storage.jpg	1975
18195	Super Karate Made Easy		Rone, Moja	BC18195s-Karate.jpg	1960
18196	Super Searchers in the News	The Online Secrets of Journalists and News Researchers	Hane, Paula J.	BC18196-SuperSearchers.jpg	2000
18203	Survival Family	How one family prepared for and lived one year of experimental disaster	Bergman, Mary	BC18203-SurvivalFamily.jpg	1977
18206	The Survival Retreat	A Total Plan For Retreat Defense	Benson, Ragnar	BC18206-SurvivalRetreat.jpg	1983
18223	Syndicalists in the Russian Revolution	Direct Action Pamphlets No. 11	Maximoff, G. P.	BC18223s-RussianSyndicalists.jpg	1940
18227	Tales of Terror and Mystery		Doyle, Sir Arthur Conan	BC18227s-TalesOfTerror.jpg	1922
18228	Talk Talk Talk	An Investigation into the Mystery of Speech	Ingram, Jay	BC18228s-Talk.jpg	
18242	Taschen-Weltatlas		Kremling, Ernst (Ed.)	BC18242s-TaschenAtlas.jpg	
18244	Tausend und eine Nacht	Die sch÷nsten M#rchen aus	Hefele, Hermann	BC18244s-TausendEineNacht.jpg	
18257	Techniques in Photography		Desilets, Antoine	BC18257-PhotoTechniques.jpg	1973
18262	Tell It Slant	Writing and Shaping Creative Nonfiction	Miller, Brenda; Paola, Suzanne	BC18262-TellItSlant.jpg	2005
18263	Telling Tales	Storytelling in the family	De Vos, G; Harris, M; Barker Lottridge, C.	BC18263-TellingTales.jpg	2003
18278	Theory and Practice of Counselling and Psychotherapy		Corey, Gerald	BC18278s-TheoryPractice.jpg	1991
18279	The Theory of Capitalist Development	Principles of Marxian Political Economy	Sweezy, Paul M.	BC18279s-Capitalist.jpg	1942
18283	Thesen zur Schul- und Hochschulpolitik			BC18283s-Hochschulpolitik.jpg	
18288	The Third International After Lenin		Trotsky, Leon	BC18288s-IntenationalAterLenin.jpg	1936
18312	The Timetables of History	A Horizontal Linkage of people and events	Grun, Bernard	BC18312-TimetablesHistory.jpg	1946
18314	To Catch a Spy		Scott, Chris	BC18314s-ToCatchaSpy.jpg	1978
18317	Der Tod ist ein Meister aus Deutschland		Rosh, Lea; J#ckel, Eberhard	BC18317s-TodistMeister.jpg	1990
18318	Todmorden Mills	A Human and Natural History	Herzber, Louise; Juhola, Helen	BC18318-Todmorden.jpg	1987
18323	Toothpaste and Peanut Butter	A How-To Collection of Household Hints	Moore, Terry	BC18323s-Toothpaste.jpg	1987
18327	Toronto Flashback 2	A postcard book of 30 black and white historical photographs		BC18327s-TorontoFlashbacks.jpg	1989
18328	Toronto Islands	Plant Communities and Noteworthy Species	Varga, Steve	BC18328s-TorontoIslands.jpg	1987
18330	Toronto: No Mean City		Arthur, Eric; Otto, Stephen A.	BC18330s-TorontoNoMeanCity.jpg	
18334	Toronto Rocks	The Geological Legacy of the Toronto Region	Eyles, Nick; Clinton, Laura	BC18334s-TorontoRocks.jpg	1998
18335	Toronto Since 1918	An Illustrated History	Lemon, James	BC18335s-TorontoSince1918.jpg	1985
18336	Toronto Survival Guide			BC18336-TorontoSurvival.jpg	1973
18337	The Toronto That Used To Be		Corelli, Rae	BC18337s-TorontoUsedToBe.jpg	
18338	Toronto The Wild	Field Notes of an Urban Naturalist	Grady, Wayne	BC18338-TorontoTheWild.jpg	1995
18341	Toronto's Ravines	Walking the Hidden Country	Seymour, Murray	BC18341-TorontosRavines.jpg	2000
18342	Touching	The Human Significance of the Skin	Montagu, Ashley	BC18342s-Touching.jpg	1972
18344	Tough Love at the Table	Power, Culture and Diversity in Negotiations, Mediation & Conflict Resolution	Bonner, Allan	BC18344-ToughLove.jpg	2008
18347	A Tour Through the Whole Island of Great Britain		Defoe, Daniel	BC18347s-TourThroughTheWhole.jpg	1742
18351	Towards a New Past	Dissenting Essays in American History	Bernstein, Barton J.	BC18351s-TowardsNewPast.jpg	1969
18352	Towards a Visual Culture		Gattegno, Caleb	BC18352s-TowardsVisualCulture.jpg	
18354	Towards the Discovery of Canada		Creighton, Donald	BC18354s-CreightonDiscovery.jpg	1972
18356	Towers of Deception	The Media Cover-Up of 9/11	Zwicker, Barrie	BC18356s-TowersofDeception.jpg	2006
18357	The Town Labourer	The New Civilization	J. L. & Hammond, Barbara	BC18357s-TheTownLabourer.jpg	1917
18358	Toxic Parents	Overcoming Their Hurtful Legacy and Reclaiming Your Life	Forward, Dr. Susan; Buck, Craig	BC18358s-ToxicParents.jpg	1989
18362	Trails of the Don		Sauriol, Charles	BC18362-TrailsOfTheDon.jpg	1992
18368	Transforming Ourselves Transforming the World	An Open Conspiracy for Social Change	Murphy, Brian K.	BC18368s-Transforming.jpg	1999
18369	The Transition from Feudalism to Capitalism	A Symposium	Sweezy, P.M; Dobb,M; Takahashi H.K; Hilton,R; Hill,C.	BC18369s-TransitionFeudalism.jpg	1967
18382	Trees of Ontario		Kershaw, Linda	BC18382-TreesofOntario.jpg	2001
18384	The Trembling of a Leaf		Colleton, John	BC18384s-TremblingLeaf.jpg	1971
